-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2019 through 12/31/2019 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
LAT,LON,YEAR,DOY,PRECTOTCORR
23.5,88.75,2019,93,0.07
23.5,89.375,2019,93,0.68
23.5,90.0,2019,93,2.11
23.5,90.625,2019,93,3.59
23.5,91.25,2019,93,4.91
23.5,91.875,2019,93,4.89
23.5,92.5,2019,93,4.08
24.0,88.125,2019,93,0.0
24.0,88.75,2019,93,0.06
24.0,89.375,2019,93,0.47
24.0,90.0,2019,93,1.59
24.0,90.625,2019,93,3.7
24.0,91.25,2019,93,5.76
24.0,91.875,2019,93,5.59
24.0,92.5,2019,93,3.36
24.5,88.125,2019,93,0.0
24.5,88.75,2019,93,0.04
24.5,89.375,2019,93,0.25
24.5,90.0,2019,93,1.23
24.5,90.625,2019,93,4.22
24.5,91.25,2019,93,9.34
24.5,91.875,2019,93,9.6
24.5,92.5,2019,93,5.8
25.0,88.125,2019,93,0.0
25.0,88.75,2019,93,0.04
25.0,89.375,2019,93,0.21
25.0,90.0,2019,93,0.87
25.0,90.625,2019,93,2.83
25.0,91.25,2019,93,6.63
25.0,91.875,2019,93,7.13
25.0,92.5,2019,93,6.79
25.5,88.125,2019,93,0.02
25.5,88.75,2019,93,0.08
25.5,89.375,2019,93,0.12
25.5,90.0,2019,93,0.3
25.5,90.625,2019,93,0.69
25.5,91.25,2019,93,1.04
25.5,91.875,2019,93,0.96
25.5,92.5,2019,93,1.55
26.0,88.125,2019,93,0.13
26.0,88.75,2019,93,0.3
26.0,89.375,2019,93,0.15
26.0,90.0,2019,93,0.06
26.0,90.625,2019,93,0.1
26.0,91.25,2019,93,0.09
26.0,91.875,2019,93,0.11
26.0,92.5,2019,93,0.78
26.5,88.125,2019,93,0.26
26.5,88.75,2019,93,0.51
26.5,89.375,2019,93,0.2
26.5,90.0,2019,93,0.04
26.5,90.625,2019,93,0.1
26.5,91.25,2019,93,0.06
26.5,91.875,2019,93,0.08
26.5,92.5,2019,93,0.74
21.0,88.125,2019,94,0.39
21.0,88.75,2019,94,0.55
21.0,89.375,2019,94,0.79
21.0,90.0,2019,94,1.43
21.0,90.625,2019,94,2.16
21.0,91.25,2019,94,2.21
21.0,91.875,2019,94,2.11
21.0,92.5,2019,94,0.8
21.5,88.125,2019,94,0.33
21.5,88.75,2019,94,0.47
21.5,89.375,2019,94,0.71
21.5,90.0,2019,94,1.43
21.5,90.625,2019,94,2.44
21.5,91.25,2019,94,2.85
21.5,91.875,2019,94,2.65
21.5,92.5,2019,94,0.33
22.0,88.125,2019,94,0.12
22.0,88.75,2019,94,0.15
22.0,89.375,2019,94,0.19
22.0,90.0,2019,94,0.56
22.0,90.625,2019,94,1.72
22.0,91.25,2019,94,2.77
22.0,91.875,2019,94,2.55
22.0,92.5,2019,94,0.31
22.5,88.125,2019,94,0.0
22.5,88.75,2019,94,0.0
22.5,89.375,2019,94,0.01
22.5,90.0,2019,94,0.14
22.5,90.625,2019,94,0.41
22.5,91.25,2019,94,0.45
22.5,91.875,2019,94,0.3
22.5,92.5,2019,94,0.38
23.0,88.125,2019,94,0.0
23.0,88.75,2019,94,0.0
23.0,89.375,2019,94,0.04
23.0,90.0,2019,94,0.16
23.0,90.625,2019,94,0.31
23.0,91.25,2019,94,0.48
23.0,91.875,2019,94,0.45
23.0,92.5,2019,94,0.62
23.5,88.125,2019,94,0.01
23.5,88.75,2019,94,0.05
23.5,89.375,2019,94,0.13
23.5,90.0,2019,94,0.27
23.5,90.625,2019,94,0.48
23.5,91.25,2019,94,0.83
23.5,91.875,2019,94,0.76
23.5,92.5,2019,94,1.71
24.0,88.125,2019,94,0.04
24.0,88.75,2019,94,0.18
24.0,89.375,2019,94,0.33
24.0,90.0,2019,94,0.4
24.0,90.625,2019,94,0.73
24.0,91.25,2019,94,1.46
24.0,91.875,2019,94,1.61
24.0,92.5,2019,94,4.27
24.5,88.125,2019,94,0.05
24.5,88.75,2019,94,0.25
24.5,89.375,2019,94,0.42
24.5,90.0,2019,94,0.44
24.5,90.625,2019,94,0.76
24.5,91.25,2019,94,1.77
24.5,91.875,2019,94,2.1
24.5,92.5,2019,94,5.98
25.0,88.125,2019,94,1.52
25.0,88.75,2019,94,1.78
25.0,89.375,2019,94,0.6
25.0,90.0,2019,94,0.41
25.0,90.625,2019,94,0.6
25.0,91.25,2019,94,1.45
25.0,91.875,2019,94,1.73
25.0,92.5,2019,94,5.02
25.5,88.125,2019,94,4.05
25.5,88.75,2019,94,2.81
25.5,89.375,2019,94,0.8
25.5,90.0,2019,94,0.44
25.5,90.625,2019,94,0.63
25.5,91.25,2019,94,1.46
25.5,91.875,2019,94,1.7
25.5,92.5,2019,94,3.9
26.0,88.125,2019,94,2.78
26.0,88.75,2019,94,1.39
26.0,89.375,2019,94,0.44
26.0,90.0,2019,94,0.38
26.0,90.625,2019,94,0.72
26.0,91.25,2019,94,1.79
26.0,91.875,2019,94,2.05
26.0,92.5,2019,94,3.56
26.5,88.125,2019,94,0.33
26.5,88.75,2019,94,0.19
26.5,89.375,2019,94,0.1
26.5,90.0,2019,94,0.31
26.5,90.625,2019,94,0.83
26.5,91.25,2019,94,1.47
26.5,91.875,2019,94,1.58
26.5,92.5,2019,94,3.15
21.0,88.125,2019,95,1.8
21.0,88.75,2019,95,2.26
21.0,89.375,2019,95,2.59
21.0,90.0,2019,95,3.56
21.0,90.625,2019,95,4.57
21.0,91.25,2019,95,4.66
21.0,91.875,2019,95,4.45
21.0,92.5,2019,95,1.77
21.5,88.125,2019,95,1.96
21.5,88.75,2019,95,2.26
21.5,89.375,2019,95,2.51
21.5,90.0,2019,95,3.67
21.5,90.625,2019,95,5.07
21.5,91.25,2019,95,5.04
21.5,91.875,2019,95,4.65
21.5,92.5,2019,95,0.32
22.0,88.125,2019,95,2.1
22.0,88.75,2019,95,2.18
22.0,89.375,2019,95,2.07
22.0,90.0,2019,95,2.46
22.0,90.625,2019,95,3.93
22.0,91.25,2019,95,5.23
22.0,91.875,2019,95,4.76
22.0,92.5,2019,95,0.19
22.5,88.125,2019,95,1.53
22.5,88.75,2019,95,1.56
22.5,89.375,2019,95,1.42
22.5,90.0,2019,95,1.3
22.5,90.625,2019,95,1.16
22.5,91.25,2019,95,0.78
22.5,91.875,2019,95,0.45
22.5,92.5,2019,95,0.23
23.0,88.125,2019,95,0.66
23.0,88.75,2019,95,0.72
23.0,89.375,2019,95,0.73
23.0,90.0,2019,95,0.65
23.0,90.625,2019,95,0.47
23.0,91.25,2019,95,0.42
23.0,91.875,2019,95,0.41
23.0,92.5,2019,95,0.32
23.5,88.125,2019,95,0.55
23.5,88.75,2019,95,0.61
23.5,89.375,2019,95,0.43
23.5,90.0,2019,95,0.28
23.5,90.625,2019,95,0.3
23.5,91.25,2019,95,0.49
23.5,91.875,2019,95,0.44
23.5,92.5,2019,95,0.41
24.0,88.125,2019,95,2.78
24.0,88.75,2019,95,2.76
24.0,89.375,2019,95,1.14
24.0,90.0,2019,95,0.36
24.0,90.625,2019,95,0.5
24.0,91.25,2019,95,1.2
24.0,91.875,2019,95,1.1
24.0,92.5,2019,95,1.2
24.5,88.125,2019,95,7.51
24.5,88.75,2019,95,6.62
24.5,89.375,2019,95,2.43
24.5,90.0,2019,95,0.79
24.5,90.625,2019,95,0.84
24.5,91.25,2019,95,2.27
24.5,91.875,2019,95,2.5
24.5,92.5,2019,95,3.47
25.0,88.125,2019,95,9.24
25.0,88.75,2019,95,6.86
25.0,89.375,2019,95,2.9
25.0,90.0,2019,95,1.17
25.0,90.625,2019,95,0.82
25.0,91.25,2019,95,1.83
25.0,91.875,2019,95,2.13
25.0,92.5,2019,95,3.63
25.5,88.125,2019,95,5.32
25.5,88.75,2019,95,4.26
25.5,89.375,2019,95,2.89
25.5,90.0,2019,95,1.72
25.5,90.625,2019,95,0.67
25.5,91.25,2019,95,0.45
25.5,91.875,2019,95,0.44
25.5,92.5,2019,95,1.16
26.0,88.125,2019,95,3.3
26.0,88.75,2019,95,3.25
26.0,89.375,2019,95,3.38
26.0,90.0,2019,95,3.04
26.0,90.625,2019,95,1.49
26.0,91.25,2019,95,0.91
26.0,91.875,2019,95,0.78
26.0,92.5,2019,95,2.05
26.5,88.125,2019,95,4.34
26.5,88.75,2019,95,3.79
26.5,89.375,2019,95,5.18
26.5,90.0,2019,95,5.51
26.5,90.625,2019,95,3.95
26.5,91.25,2019,95,4.57
26.5,91.875,2019,95,4.94
26.5,92.5,2019,95,7.78
21.0,88.125,2019,96,7.61
21.0,88.75,2019,96,8.06
21.0,89.375,2019,96,10.56
21.0,90.0,2019,96,16.48
21.0,90.625,2019,96,19.38
21.0,91.25,2019,96,15.78
21.0,91.875,2019,96,14.76
21.0,92.5,2019,96,5.46
21.5,88.125,2019,96,7.26
21.5,88.75,2019,96,8.17
21.5,89.375,2019,96,10.42
21.5,90.0,2019,96,16.1
21.5,90.625,2019,96,19.28
21.5,91.25,2019,96,16.95
21.5,91.875,2019,96,15.46
21.5,92.5,2019,96,0.86
22.0,88.125,2019,96,8.34
22.0,88.75,2019,96,9.09
22.0,89.375,2019,96,8.65
22.0,90.0,2019,96,10.18
22.0,90.625,2019,96,15.34
22.0,91.25,2019,96,17.62
22.0,91.875,2019,96,15.86
22.0,92.5,2019,96,0.27
22.5,88.125,2019,96,9.37
22.5,88.75,2019,96,7.96
22.5,89.375,2019,96,5.42
22.5,90.0,2019,96,4.2
22.5,90.625,2019,96,3.87
22.5,91.25,2019,96,2.39
22.5,91.875,2019,96,1.23
22.5,92.5,2019,96,0.48
23.0,88.125,2019,96,9.59
23.0,88.75,2019,96,5.93
23.0,89.375,2019,96,3.36
23.0,90.0,2019,96,2.42
23.0,90.625,2019,96,1.96
23.0,91.25,2019,96,1.51
23.0,91.875,2019,96,1.37
23.0,92.5,2019,96,1.22
23.5,88.125,2019,96,11.26
23.5,88.75,2019,96,5.49
23.5,89.375,2019,96,3.03
23.5,90.0,2019,96,2.96
23.5,90.625,2019,96,3.04
23.5,91.25,2019,96,4.03
23.5,91.875,2019,96,4.26
23.5,92.5,2019,96,2.4
24.0,88.125,2019,96,11.95
24.0,88.75,2019,96,5.69
24.0,89.375,2019,96,4.05
24.0,90.0,2019,96,4.49
24.0,90.625,2019,96,4.94
24.0,91.25,2019,96,4.88
24.0,91.875,2019,96,4.8
24.0,92.5,2019,96,2.24
24.5,88.125,2019,96,10.18
24.5,88.75,2019,96,5.7
24.5,89.375,2019,96,5.02
24.5,90.0,2019,96,6.16
24.5,90.625,2019,96,7.31
24.5,91.25,2019,96,6.31
24.5,91.875,2019,96,5.66
24.5,92.5,2019,96,3.25
25.0,88.125,2019,96,9.21
25.0,88.75,2019,96,6.33
25.0,89.375,2019,96,6.27
25.0,90.0,2019,96,9.18
25.0,90.625,2019,96,12.38
25.0,91.25,2019,96,13.93
25.0,91.875,2019,96,14.13
25.0,92.5,2019,96,8.7
25.5,88.125,2019,96,10.32
25.5,88.75,2019,96,7.46
25.5,89.375,2019,96,8.16
25.5,90.0,2019,96,12.99
25.5,90.625,2019,96,17.98
25.5,91.25,2019,96,14.71
25.5,91.875,2019,96,14.22
25.5,92.5,2019,96,8.99
26.0,88.125,2019,96,11.12
26.0,88.75,2019,96,9.35
26.0,89.375,2019,96,10.98
26.0,90.0,2019,96,15.76
26.0,90.625,2019,96,22.08
26.0,91.25,2019,96,14.53
26.0,91.875,2019,96,13.5
26.0,92.5,2019,96,6.03
26.5,88.125,2019,96,13.56
26.5,88.75,2019,96,13.51
26.5,89.375,2019,96,12.81
26.5,90.0,2019,96,14.46
26.5,90.625,2019,96,15.27
26.5,91.25,2019,96,6.04
26.5,91.875,2019,96,4.86
26.5,92.5,2019,96,1.38
21.0,88.125,2019,97,10.74
21.0,88.75,2019,97,10.92
21.0,89.375,2019,97,13.37
21.0,90.0,2019,97,21.02
21.0,90.625,2019,97,23.05
21.0,91.25,2019,97,16.89
21.0,91.875,2019,97,15.5
21.0,92.5,2019,97,4.91
21.5,88.125,2019,97,11.27
21.5,88.75,2019,97,12.3
21.5,89.375,2019,97,15.24
21.5,90.0,2019,97,23.29
21.5,90.625,2019,97,27.95
21.5,91.25,2019,97,20.24
21.5,91.875,2019,97,18.23
21.5,92.5,2019,97,3.41
22.0,88.125,2019,97,10.59
22.0,88.75,2019,97,15.5
22.0,89.375,2019,97,19.66
22.0,90.0,2019,97,22.23
22.0,90.625,2019,97,25.18
22.0,91.25,2019,97,20.74
22.0,91.875,2019,97,18.65
22.0,92.5,2019,97,2.8
22.5,88.125,2019,97,7.23
22.5,88.75,2019,97,14.87
22.5,89.375,2019,97,19.87
22.5,90.0,2019,97,19.36
22.5,90.625,2019,97,15.21
22.5,91.25,2019,97,7.65
22.5,91.875,2019,97,6.15
22.5,92.5,2019,97,2.35
23.0,88.125,2019,97,3.44
23.0,88.75,2019,97,9.43
23.0,89.375,2019,97,13.77
23.0,90.0,2019,97,14.04
23.0,90.625,2019,97,11.2
23.0,91.25,2019,97,7.07
23.0,91.875,2019,97,6.68
23.0,92.5,2019,97,2.28
23.5,88.125,2019,97,2.3
23.5,88.75,2019,97,5.12
23.5,89.375,2019,97,7.5
23.5,90.0,2019,97,8.31
23.5,90.625,2019,97,7.75
23.5,91.25,2019,97,5.33
23.5,91.875,2019,97,4.9
23.5,92.5,2019,97,2.22
24.0,88.125,2019,97,5.4
24.0,88.75,2019,97,5.21
24.0,89.375,2019,97,4.61
24.0,90.0,2019,97,4.74
24.0,90.625,2019,97,5.12
24.0,91.25,2019,97,4.77
24.0,91.875,2019,97,4.41
24.0,92.5,2019,97,3.87
24.5,88.125,2019,97,10.46
24.5,88.75,2019,97,6.9
24.5,89.375,2019,97,4.46
24.5,90.0,2019,97,4.33
24.5,90.625,2019,97,5.72
24.5,91.25,2019,97,7.42
24.5,91.875,2019,97,7.43
24.5,92.5,2019,97,8.33
25.0,88.125,2019,97,12.92
25.0,88.75,2019,97,7.46
25.0,89.375,2019,97,4.57
25.0,90.0,2019,97,4.91
25.0,90.625,2019,97,7.83
25.0,91.25,2019,97,10.58
25.0,91.875,2019,97,10.78
25.0,92.5,2019,97,12.05
25.5,88.125,2019,97,11.08
25.5,88.75,2019,97,7.39
25.5,89.375,2019,97,4.33
25.5,90.0,2019,97,5.65
25.5,90.625,2019,97,9.55
25.5,91.25,2019,97,15.37
25.5,91.875,2019,97,16.1
25.5,92.5,2019,97,13.08
26.0,88.125,2019,97,9.52
26.0,88.75,2019,97,7.95
26.0,89.375,2019,97,4.38
26.0,90.0,2019,97,7.93
26.0,90.625,2019,97,12.89
26.0,91.25,2019,97,12.93
26.0,91.875,2019,97,12.68
26.0,92.5,2019,97,11.39
26.5,88.125,2019,97,10.53
26.5,88.75,2019,97,8.0
26.5,89.375,2019,97,4.48
26.5,90.0,2019,97,10.86
26.5,90.625,2019,97,23.09
26.5,91.25,2019,97,20.59
26.5,91.875,2019,97,20.05
26.5,92.5,2019,97,18.71
21.0,88.125,2019,98,11.33
21.0,88.75,2019,98,12.47
21.0,89.375,2019,98,18.14
21.0,90.0,2019,98,31.58
21.0,90.625,2019,98,38.06
21.0,91.25,2019,98,22.75
21.0,91.875,2019,98,20.51
21.0,92.5,2019,98,7.02
21.5,88.125,2019,98,9.83
21.5,88.75,2019,98,10.77
21.5,89.375,2019,98,16.37
21.5,90.0,2019,98,33.0
21.5,90.625,2019,98,43.66
21.5,91.25,2019,98,30.74
21.5,91.875,2019,98,27.53
21.5,92.5,2019,98,3.91
22.0,88.125,2019,98,4.57
22.0,88.75,2019,98,3.62
22.0,89.375,2019,98,4.47
22.0,90.0,2019,98,12.73
22.0,90.625,2019,98,32.95
22.0,91.25,2019,98,32.77
22.0,91.875,2019,98,29.42
22.0,92.5,2019,98,4.81
22.5,88.125,2019,98,1.19
22.5,88.75,2019,98,0.17
22.5,89.375,2019,98,0.18
22.5,90.0,2019,98,2.54
22.5,90.625,2019,98,6.89
22.5,91.25,2019,98,5.94
22.5,91.875,2019,98,4.15
22.5,92.5,2019,98,5.28
23.0,88.125,2019,98,0.61
23.0,88.75,2019,98,0.05
23.0,89.375,2019,98,0.37
23.0,90.0,2019,98,1.66
23.0,90.625,2019,98,3.81
23.0,91.25,2019,98,5.47
23.0,91.875,2019,98,5.62
23.0,92.5,2019,98,7.09
23.5,88.125,2019,98,0.35
23.5,88.75,2019,98,0.06
23.5,89.375,2019,98,0.55
23.5,90.0,2019,98,2.01
23.5,90.625,2019,98,4.31
23.5,91.25,2019,98,7.71
23.5,91.875,2019,98,8.05
23.5,92.5,2019,98,8.43
24.0,88.125,2019,98,0.34
24.0,88.75,2019,98,0.1
24.0,89.375,2019,98,0.55
24.0,90.0,2019,98,1.83
24.0,90.625,2019,98,4.1
24.0,91.25,2019,98,7.76
24.0,91.875,2019,98,8.24
24.0,92.5,2019,98,9.16
24.5,88.125,2019,98,0.58
24.5,88.75,2019,98,0.22
24.5,89.375,2019,98,0.36
24.5,90.0,2019,98,0.95
24.5,90.625,2019,98,2.18
24.5,91.25,2019,98,4.88
24.5,91.875,2019,98,5.31
24.5,92.5,2019,98,6.89
25.0,88.125,2019,98,0.74
25.0,88.75,2019,98,0.56
25.0,89.375,2019,98,0.47
25.0,90.0,2019,98,0.45
25.0,90.625,2019,98,0.95
25.0,91.25,2019,98,1.65
25.0,91.875,2019,98,1.58
25.0,92.5,2019,98,3.74
25.5,88.125,2019,98,1.13
25.5,88.75,2019,98,1.9
25.5,89.375,2019,98,2.73
25.5,90.0,2019,98,1.18
25.5,90.625,2019,98,0.65
25.5,91.25,2019,98,1.86
25.5,91.875,2019,98,2.11
25.5,92.5,2019,98,4.35
26.0,88.125,2019,98,1.66
26.0,88.75,2019,98,6.23
26.0,89.375,2019,98,12.49
26.0,90.0,2019,98,7.48
26.0,90.625,2019,98,2.1
26.0,91.25,2019,98,1.62
26.0,91.875,2019,98,1.76
26.0,92.5,2019,98,4.58
26.5,88.125,2019,98,2.62
26.5,88.75,2019,98,12.16
26.5,89.375,2019,98,25.55
26.5,90.0,2019,98,23.47
26.5,90.625,2019,98,10.68
26.5,91.25,2019,98,5.65
26.5,91.875,2019,98,5.8
26.5,92.5,2019,98,6.34
21.0,88.125,2019,99,6.55
21.0,88.75,2019,99,6.15
21.0,89.375,2019,99,9.39
21.0,90.0,2019,99,18.43
21.0,90.625,2019,99,24.5
21.0,91.25,2019,99,19.91
21.0,91.875,2019,99,18.38
21.0,92.5,2019,99,7.8
21.5,88.125,2019,99,7.13
21.5,88.75,2019,99,7.9
21.5,89.375,2019,99,11.43
21.5,90.0,2019,99,21.51
21.5,90.625,2019,99,29.73
21.5,91.25,2019,99,23.73
21.5,91.875,2019,99,22.15
21.5,92.5,2019,99,8.51
22.0,88.125,2019,99,7.51
22.0,88.75,2019,99,10.7
22.0,89.375,2019,99,13.6
22.0,90.0,2019,99,19.78
22.0,90.625,2019,99,30.87
22.0,91.25,2019,99,30.03
22.0,91.875,2019,99,27.7
22.0,92.5,2019,99,7.41
22.5,88.125,2019,99,5.74
22.5,88.75,2019,99,8.52
22.5,89.375,2019,99,11.04
22.5,90.0,2019,99,15.6
22.5,90.625,2019,99,20.45
22.5,91.25,2019,99,17.38
22.5,91.875,2019,99,15.77
22.5,92.5,2019,99,8.87
23.0,88.125,2019,99,2.66
23.0,88.75,2019,99,3.64
23.0,89.375,2019,99,6.14
23.0,90.0,2019,99,11.66
23.0,90.625,2019,99,18.4
23.0,91.25,2019,99,19.24
23.0,91.875,2019,99,18.62
23.0,92.5,2019,99,10.32
23.5,88.125,2019,99,1.11
23.5,88.75,2019,99,1.15
23.5,89.375,2019,99,3.63
23.5,90.0,2019,99,9.61
23.5,90.625,2019,99,17.66
23.5,91.25,2019,99,23.0
23.5,91.875,2019,99,23.01
23.5,92.5,2019,99,14.63
24.0,88.125,2019,99,1.28
24.0,88.75,2019,99,0.89
24.0,89.375,2019,99,3.32
24.0,90.0,2019,99,9.03
24.0,90.625,2019,99,16.72
24.0,91.25,2019,99,22.11
24.0,91.875,2019,99,21.46
24.0,92.5,2019,99,16.83
24.5,88.125,2019,99,2.58
24.5,88.75,2019,99,1.92
24.5,89.375,2019,99,4.73
24.5,90.0,2019,99,11.33
24.5,90.625,2019,99,19.71
24.5,91.25,2019,99,27.52
24.5,91.875,2019,99,27.73
24.5,92.5,2019,99,22.71
25.0,88.125,2019,99,5.01
25.0,88.75,2019,99,5.0
25.0,89.375,2019,99,9.18
25.0,90.0,2019,99,15.77
25.0,90.625,2019,99,25.82
25.0,91.25,2019,99,36.88
25.0,91.875,2019,99,37.94
25.0,92.5,2019,99,25.25
25.5,88.125,2019,99,7.21
25.5,88.75,2019,99,11.02
25.5,89.375,2019,99,17.12
25.5,90.0,2019,99,19.8
25.5,90.625,2019,99,22.91
25.5,91.25,2019,99,27.36
25.5,91.875,2019,99,26.87
25.5,92.5,2019,99,19.12
26.0,88.125,2019,99,8.19
26.0,88.75,2019,99,15.85
26.0,89.375,2019,99,20.21
26.0,90.0,2019,99,21.51
26.0,90.625,2019,99,21.49
26.0,91.25,2019,99,24.46
26.0,91.875,2019,99,24.58
26.0,92.5,2019,99,16.41
26.5,88.125,2019,99,7.77
26.5,88.75,2019,99,13.08
26.5,89.375,2019,99,11.01
26.5,90.0,2019,99,11.48
26.5,90.625,2019,99,19.92
26.5,91.25,2019,99,28.32
26.5,91.875,2019,99,27.3
26.5,92.5,2019,99,12.86
21.0,88.125,2019,100,6.12
21.0,88.75,2019,100,6.28
21.0,89.375,2019,100,7.71
21.0,90.0,2019,100,11.97
21.0,90.625,2019,100,14.65
21.0,91.25,2019,100,12.97
21.0,91.875,2019,100,12.19
21.0,92.5,2019,100,6.25
21.5,88.125,2019,100,5.58
21.5,88.75,2019,100,7.94
21.5,89.375,2019,100,10.74
21.5,90.0,2019,100,14.89
21.5,90.625,2019,100,18.33
21.5,91.25,2019,100,17.17
21.5,91.875,2019,100,16.48
21.5,92.5,2019,100,7.49
22.0,88.125,2019,100,6.35
22.0,88.75,2019,100,13.08
22.0,89.375,2019,100,17.62
22.0,90.0,2019,100,18.78
22.0,90.625,2019,100,19.53
22.0,91.25,2019,100,21.88
22.0,91.875,2019,100,20.94
22.0,92.5,2019,100,6.54
22.5,88.125,2019,100,7.38
22.5,88.75,2019,100,14.17
22.5,89.375,2019,100,18.0
22.5,90.0,2019,100,17.74
22.5,90.625,2019,100,15.4
22.5,91.25,2019,100,11.94
22.5,91.875,2019,100,10.73
22.5,92.5,2019,100,5.82
23.0,88.125,2019,100,6.18
23.0,88.75,2019,100,9.5
23.0,89.375,2019,100,13.15
23.0,90.0,2019,100,16.13
23.0,90.625,2019,100,16.81
23.0,91.25,2019,100,15.24
23.0,91.875,2019,100,15.09
23.0,92.5,2019,100,8.02
23.5,88.125,2019,100,3.95
23.5,88.75,2019,100,4.36
23.5,89.375,2019,100,7.72
23.5,90.0,2019,100,13.56
23.5,90.625,2019,100,18.01
23.5,91.25,2019,100,16.2
23.5,91.875,2019,100,15.62
23.5,92.5,2019,100,9.05
24.0,88.125,2019,100,3.19
24.0,88.75,2019,100,2.17
24.0,89.375,2019,100,4.45
24.0,90.0,2019,100,10.82
24.0,90.625,2019,100,17.46
24.0,91.25,2019,100,19.28
24.0,91.875,2019,100,19.5
24.0,92.5,2019,100,10.73
24.5,88.125,2019,100,3.9
24.5,88.75,2019,100,2.0
24.5,89.375,2019,100,2.75
24.5,90.0,2019,100,6.97
24.5,90.625,2019,100,12.89
24.5,91.25,2019,100,15.57
24.5,91.875,2019,100,15.57
24.5,92.5,2019,100,6.71
25.0,88.125,2019,100,3.96
25.0,88.75,2019,100,1.78
25.0,89.375,2019,100,1.37
25.0,90.0,2019,100,2.32
25.0,90.625,2019,100,2.53
25.0,91.25,2019,100,1.31
25.0,91.875,2019,100,0.36
25.0,92.5,2019,100,0.61
25.5,88.125,2019,100,2.44
25.5,88.75,2019,100,1.1
25.5,89.375,2019,100,0.43
25.5,90.0,2019,100,0.46
25.5,90.625,2019,100,0.2
25.5,91.25,2019,100,0.08
25.5,91.875,2019,100,0.07
25.5,92.5,2019,100,0.06
26.0,88.125,2019,100,1.02
26.0,88.75,2019,100,0.5
26.0,89.375,2019,100,0.08
26.0,90.0,2019,100,0.07
26.0,90.625,2019,100,0.02
26.0,91.25,2019,100,0.12
26.0,91.875,2019,100,0.04
26.0,92.5,2019,100,0.26
26.5,88.125,2019,100,0.42
26.5,88.75,2019,100,0.18
26.5,89.375,2019,100,0.01
26.5,90.0,2019,100,0.01
26.5,90.625,2019,100,0.14
26.5,91.25,2019,100,0.26
26.5,91.875,2019,100,0.44
26.5,92.5,2019,100,1.96
21.0,88.125,2019,101,4.28
21.0,88.75,2019,101,2.62
21.0,89.375,2019,101,2.83
21.0,90.0,2019,101,3.47
21.0,90.625,2019,101,2.98
21.0,91.25,2019,101,1.81
21.0,91.875,2019,101,1.53
21.0,92.5,2019,101,0.03
21.5,88.125,2019,101,3.0
21.5,88.75,2019,101,2.07
21.5,89.375,2019,101,2.3
21.5,90.0,2019,101,3.28
21.5,90.625,2019,101,3.27
21.5,91.25,2019,101,1.76
21.5,91.875,2019,101,1.52
21.5,92.5,2019,101,0.0
22.0,88.125,2019,101,1.0
22.0,88.75,2019,101,0.68
22.0,89.375,2019,101,0.6
22.0,90.0,2019,101,1.05
22.0,90.625,2019,101,2.28
22.0,91.25,2019,101,2.54
22.0,91.875,2019,101,2.3
22.0,92.5,2019,101,0.0
22.5,88.125,2019,101,0.1
22.5,88.75,2019,101,0.04
22.5,89.375,2019,101,0.01
22.5,90.0,2019,101,0.11
22.5,90.625,2019,101,0.31
22.5,91.25,2019,101,0.17
22.5,91.875,2019,101,0.0
22.5,92.5,2019,101,0.0
23.0,88.125,2019,101,0.07
23.0,88.75,2019,101,0.1
23.0,89.375,2019,101,0.07
23.0,90.0,2019,101,0.02
23.0,90.625,2019,101,0.0
23.0,91.25,2019,101,0.0
23.0,91.875,2019,101,0.0
23.0,92.5,2019,101,0.0
23.5,88.125,2019,101,0.3
23.5,88.75,2019,101,0.32
23.5,89.375,2019,101,0.18
23.5,90.0,2019,101,0.07
23.5,90.625,2019,101,0.02
23.5,91.25,2019,101,0.01
23.5,91.875,2019,101,0.01
23.5,92.5,2019,101,0.0
24.0,88.125,2019,101,0.79
24.0,88.75,2019,101,0.42
24.0,89.375,2019,101,0.2
24.0,90.0,2019,101,0.1
24.0,90.625,2019,101,0.08
24.0,91.25,2019,101,0.07
24.0,91.875,2019,101,0.06
24.0,92.5,2019,101,0.06
24.5,88.125,2019,101,1.12
24.5,88.75,2019,101,0.41
24.5,89.375,2019,101,0.13
24.5,90.0,2019,101,0.16
24.5,90.625,2019,101,0.41
24.5,91.25,2019,101,0.43
24.5,91.875,2019,101,0.38
24.5,92.5,2019,101,0.34
25.0,88.125,2019,101,1.01
25.0,88.75,2019,101,0.3
25.0,89.375,2019,101,0.07
25.0,90.0,2019,101,0.27
25.0,90.625,2019,101,1.17
25.0,91.25,2019,101,2.72
25.0,91.875,2019,101,2.86
25.0,92.5,2019,101,1.08
25.5,88.125,2019,101,0.55
25.5,88.75,2019,101,0.12
25.5,89.375,2019,101,0.04
25.5,90.0,2019,101,0.21
25.5,90.625,2019,101,0.97
25.5,91.25,2019,101,2.46
25.5,91.875,2019,101,2.49
25.5,92.5,2019,101,1.07
26.0,88.125,2019,101,0.14
26.0,88.75,2019,101,0.02
26.0,89.375,2019,101,0.01
